REPORT_DATE,NAME,net_local_cases,ACN,ACCN,DSLT,TL24,CRE,SDRA,TDR,day
26/03/2021,WA,0,10,0,53,2898,-4.18,-3.14,-0.13,426
27/03/2021,WA,0,10,0,54,0,-0.73,-3.17,3.35,427
28/03/2021,WA,0,11,0,55,0,-0.7,-3.18,3.41,428
29/03/2021,WA,0,13,0,56,6836,-4.47,-3.19,-0.29,429
30/03/2021,WA,0,11,0,57,3348,-4.24,-3.22,-3.51,430
31/03/2021,WA,0,15,0,58,2906,-4.04,-3.21,-3.34,431
1/04/2021,WA,0,17,0,59,2819,-3.99,-3.19,0.48,432
2/04/2021,WA,0,16,0,60,0,-0.58,-2.68,3.66,433
3/04/2021,WA,0,14,0,61,0,-0.64,-2.67,3.4,434
4/04/2021,WA,0,16,0,62,0,-0.59,-2.65,3.4,435
5/04/2021,WA,0,17,0,63,0,-0.57,-2.09,0.01,436
6/04/2021,WA,0,18,0,64,7988,-4.45,-2.12,-3.81,437
7/04/2021,WA,0,18,0,65,2418,-3.93,-2.11,-3.34,438
8/04/2021,WA,0,14,0,66,3211,-4.18,-2.13,-3.61,439
9/04/2021,WA,0,10,0,67,2422,-4.21,-2.65,0.24,440
10/04/2021,WA,0,9,0,68,0,-0.88,-2.69,3.05,441
11/04/2021,WA,0,11,0,69,0,-0.8,-2.72,3.38,442
12/04/2021,WA,0,10,0,70,7861,-4.75,-3.31,-0.54,443
13/04/2021,WA,0,11,0,71,2958,-4.28,-3.29,-3.4,444
14/04/2021,WA,0,17,0,72,3492,-4.17,-3.32,-3.37,445
15/04/2021,WA,0,18,0,73,2646,-4.02,-3.3,0.73,446
16/04/2021,WA,0,17,0,74,2400,-4.02,-3.27,0.26,447
17/04/2021,WA,0,17,0,75,0,-0.65,-3.24,3.52,448
18/04/2021,WA,0,23,0,76,0,-0.52,-3.2,3.5,449
19/04/2021,WA,0,25,0,77,6213,-4.28,-3.13,-0.26,450
20/04/2021,WA,0,27,0,78,2861,-3.92,-3.08,-3.27,451
21/04/2021,WA,0,28,0,79,2337,-3.82,-3.03,-3.3,452
22/04/2021,WA,2,29,0,0,2661,-1.97,-2.74,2.31,453
23/04/2021,WA,0,28,0,1,2558,-1.96,-2.45,1.96,454
24/04/2021,WA,1,29,0,0,0,1.46,-2.14,5.28,455
25/04/2021,WA,1,31,0,0,0,1.49,-1.86,3.46,456
26/04/2021,WA,0,29,0,1,0,1.46,-1.04,3.42,457
27/04/2021,WA,0,28,0,2,42630,-3.48,-0.97,-4.94,458
28/04/2021,WA,0,27,0,3,13713,-3.19,-0.88,-4.68,459
29/04/2021,WA,0,28,0,4,8145,-3.06,-1.04,-4.52,460
30/04/2021,WA,0,28,0,5,4394,-2.89,-1.17,0.59,461
1/05/2021,WA,0,23,0,6,0,0.58,-1.3,3.77,462
2/05/2021,WA,3,26,0,0,0,1.41,-1.31,4.47,463
3/05/2021,WA,0,27,0,1,13412,-2.7,-1.9,0.19,464
4/05/2021,WA,0,26,0,2,3313,-2.41,-1.75,-2.99,465
5/05/2021,WA,0,26,0,3,10489,-3.09,-1.74,-4.5,466
6/05/2021,WA,0,28,0,4,11307,-3.2,-1.76,-0.5,467
7/05/2021,WA,0,25,0,5,5740,-3.06,-1.78,-0.65,468
8/05/2021,WA,0,22,0,6,0,0.56,-1.78,3.65,469
9/05/2021,WA,0,20,0,7,0,0.45,-1.92,3.65,470
10/05/2021,WA,0,18,0,8,7214,-3.5,-2.04,-0.44,471
11/05/2021,WA,0,15,0,9,4970,-3.47,-2.19,-4.03,472
12/05/2021,WA,0,13,0,10,3716,-3.46,-2.24,-3.91,473
13/05/2021,WA,0,13,0,11,3307,-3.45,-2.28,0.05,474
14/05/2021,WA,0,11,0,12,3149,-3.54,-2.34,-0.07,475
15/05/2021,WA,0,8,0,13,0,-0.21,-2.45,3.25,476
16/05/2021,WA,0,7,0,14,0,-0.3,-2.56,3.15,477
17/05/2021,WA,0,7,0,15,7008,-4.18,-2.66,-0.64,478
18/05/2021,WA,0,6,0,16,1996,-3.72,-2.69,-3.51,479
19/05/2021,WA,0,6,0,17,4317,-4.09,-2.78,-3.79,480
20/05/2021,WA,0,7,0,18,2913,-3.87,-2.84,0.31,481
21/05/2021,WA,0,5,0,19,2877,-4.04,-2.92,-0.32,482
22/05/2021,WA,0,4,0,20,0,-0.7,-2.99,3.39,483
23/05/2021,WA,0,4,0,21,0,-0.72,-3.05,3.15,484
24/05/2021,WA,0,4,0,22,5638,-4.49,-3.09,-0.45,485
25/05/2021,WA,0,3,0,23,3276,-4.4,-3.19,-3.7,486
26/05/2021,WA,0,2,0,24,3276,-4.6,-3.26,-3.88,487
27/05/2021,WA,0,2,0,25,3805,-4.68,-3.38,-0.19,488
28/05/2021,WA,0,2,0,26,9468,-5.09,-3.53,-0.69,489
29/05/2021,WA,0,2,0,27,0,-1.13,-3.59,3.47,490
30/05/2021,WA,0,2,0,28,0,-1.15,-3.65,3.53,491
31/05/2021,WA,1,3,0,0,13512,-3.65,-3.53,1.44,492
1/06/2021,WA,0,4,0,1,4101,-3.01,-3.33,-1.88,493
2/06/2021,WA,0,1,0,2,4533,-3.96,-3.24,-2.81,494
3/06/2021,WA,0,1,0,3,4034,-4.09,-3.15,-0.44,495
4/06/2021,WA,0,1,0,4,3840,-4.18,-3.02,-1.17,496
5/06/2021,WA,0,1,0,5,0,-0.7,-2.96,3.26,497
6/06/2021,WA,0,1,0,6,0,-0.78,-2.91,3.31,498
7/06/2021,WA,0,1,0,7,0,-0.85,-2.51,3.33,499
8/06/2021,WA,0,1,0,8,9336,-4.87,-2.78,-4.17,500
9/06/2021,WA,0,1,0,9,5539,-4.69,-2.88,-3.91,501
10/06/2021,WA,0,1,0,10,3775,-4.58,-2.95,-3.73,502
11/06/2021,WA,0,0,0,11,4054,-4.65,-3.02,0.22,503
12/06/2021,WA,0,0,0,12,0,-1.08,-3.07,3.61,504
13/06/2021,WA,0,0,0,13,0,-1.11,-3.12,3.47,505
14/06/2021,WA,0,0,0,14,7460,-5.02,-3.71,-0.37,506
15/06/2021,WA,0,1,0,15,3240,-4.69,-3.69,-3.61,507
16/06/2021,WA,0,2,0,16,4530,-4.56,-3.67,-3.45,508
17/06/2021,WA,0,2,0,17,4919,-4.62,-3.68,0.4,509
18/06/2021,WA,0,2,0,18,2533,-4.36,-3.63,0.33,510
19/06/2021,WA,0,2,0,19,0,-0.98,-3.62,3.58,511
20/06/2021,WA,0,2,0,20,0,-1,-3.6,3.62,512
21/06/2021,WA,0,2,0,21,10846,-5.06,-3.61,-0.7,513
22/06/2021,WA,0,2,0,22,4759,-4.72,-3.61,-3.74,514
23/06/2021,WA,0,2,0,23,4006,-4.66,-3.63,-3.66,515
24/06/2021,WA,0,3,0,24,3937,-4.5,-3.61,0.56,516
25/06/2021,WA,0,2,0,25,4469,-4.75,-3.67,-0.03,517
26/06/2021,WA,0,2,0,26,0,-1.11,-3.69,3.55,518
27/06/2021,WA,0,2,0,27,0,-1.13,-3.7,3.37,519
28/06/2021,WA,1,3,0,0,12273,-3.61,-3.5,1.14,520
29/06/2021,WA,2,5,0,0,12550,-3.4,-3.31,-2.29,521
30/06/2021,WA,0,7,0,1,15302,-3.33,-3.12,-2.2,522
1/07/2021,WA,1,8,0,0,18588,-3.37,-2.96,0.24,523
