REPORT_DATE,NAME,net_local_cases,ACN,ACCN,DSLT,TL24,CRE,SDRA,TDR,day
9/04/2021,SA,0,10,0,28,3950,-4.05,-3.83,-0.27,440
10/04/2021,SA,0,7,0,29,3117,-4.1,-3.88,-0.24,441
11/04/2021,SA,0,5,0,30,3425,-4.31,-4.01,-0.17,442
12/04/2021,SA,0,5,0,31,2671,-4.22,-4.07,-0.17,443
13/04/2021,SA,0,13,0,32,2577,-3.81,-4.07,0.29,444
14/04/2021,SA,0,14,0,33,3683,-3.94,-4.08,0.37,445
15/04/2021,SA,0,12,0,34,3668,-4.01,-4.06,0.21,446
16/04/2021,SA,0,9,0,35,2743,-4.03,-4.06,-0.22,447
17/04/2021,SA,0,13,0,36,2709,-3.88,-4.03,0.06,448
18/04/2021,SA,0,13,0,37,2454,-3.85,-3.96,0.16,449
19/04/2021,SA,0,19,0,38,2124,-3.63,-3.88,0.4,450
20/04/2021,SA,0,18,0,39,2616,-3.75,-3.87,0.13,451
21/04/2021,SA,0,20,0,40,3103,-3.79,-3.85,0.06,452
22/04/2021,SA,0,30,0,41,3279,-3.65,-3.8,-0.02,453
23/04/2021,SA,1,24,0,0,2947,-2.09,-3.52,1.66,454
24/04/2021,SA,0,25,0,1,2439,-1.99,-3.25,1.8,455
25/04/2021,SA,1,23,0,0,3587,-2.19,-3.01,1.46,456
26/04/2021,SA,0,32,0,1,3374,-2.02,-2.78,0.07,457
27/04/2021,SA,0,33,0,2,2749,-2.22,-2.56,-0.23,458
28/04/2021,SA,0,31,0,3,3146,-2.49,-2.38,-0.3,459
29/04/2021,SA,0,32,0,4,4125,-2.71,-2.24,-0.69,460
30/04/2021,SA,0,33,0,5,4718,-2.85,-2.35,-0.63,461
1/05/2021,SA,-1,31,0,6,3485,-2.83,-2.47,-0.34,462
2/05/2021,SA,0,33,0,7,3372,-2.86,-2.57,-0.15,463
3/05/2021,SA,0,35,0,8,2019,-2.67,-2.66,0.18,464
4/05/2021,SA,0,34,0,9,2781,-2.86,-2.75,-0.03,465
5/05/2021,SA,-1,30,0,10,3014,-3,-2.83,-0.14,466
6/05/2021,SA,0,29,0,11,3388,-3.11,-2.88,-0.44,467
7/05/2021,SA,0,31,0,12,3341,-3.11,-2.92,-0.25,468
8/05/2021,SA,0,26,0,13,2871,-3.16,-2.97,-0.16,469
9/05/2021,SA,0,26,0,14,3456,-3.28,-3.03,-0.17,470
10/05/2021,SA,0,19,0,15,2130,-3.23,-3.11,-0.12,471
11/05/2021,SA,0,19,0,16,2142,-3.25,-3.16,-0.09,472
12/05/2021,SA,0,20,0,17,3565,-3.48,-3.23,-0.2,473
13/05/2021,SA,0,15,0,18,3820,-3.66,-3.31,-0.43,474
14/05/2021,SA,0,14,0,19,3468,-3.67,-3.39,-0.42,475
15/05/2021,SA,0,14,0,20,3547,-3.7,-3.47,-0.22,476
16/05/2021,SA,0,14,0,21,3249,-3.68,-3.52,-0.02,477
17/05/2021,SA,0,14,0,22,2403,-3.57,-3.57,0.1,478
18/05/2021,SA,0,9,0,23,2352,-3.78,-3.65,-0.08,479
19/05/2021,SA,0,9,0,24,4332,-4.07,-3.73,-0.39,480
20/05/2021,SA,0,7,0,25,3875,-4.14,-3.8,-0.57,481
21/05/2021,SA,0,5,0,26,3576,-4.26,-3.89,-0.48,482
22/05/2021,SA,0,4,0,27,3501,-4.37,-3.98,-0.3,483
23/05/2021,SA,0,2,0,28,3336,-4.67,-4.12,-0.53,484
24/05/2021,SA,0,1,0,29,2202,-4.8,-4.3,-0.54,485
25/05/2021,SA,0,2,0,30,2743,-4.62,-4.42,-0.25,486
26/05/2021,SA,0,3,0,31,4364,-4.65,-4.5,0.02,487
27/05/2021,SA,0,3,0,32,7042,-4.88,-4.61,-0.08,488
28/05/2021,SA,0,2,0,33,8297,-5.14,-4.73,-0.52,489
29/05/2021,SA,0,2,0,34,7144,-5.08,-4.83,-0.43,490
30/05/2021,SA,0,3,0,35,5892,-4.83,-4.86,0.05,491
31/05/2021,SA,0,3,0,36,5064,-4.78,-4.85,0.36,492
1/06/2021,SA,0,2,0,37,5334,-5,-4.91,0.08,493
2/06/2021,SA,0,3,0,38,7918,-5,-4.96,-0.17,494
3/06/2021,SA,0,4,0,39,8059,-4.9,-4.96,-0.12,495
4/06/2021,SA,0,5,0,40,6698,-4.73,-4.9,0.27,496
5/06/2021,SA,0,6,0,41,5729,-4.59,-4.83,0.41,497
6/06/2021,SA,0,6,0,42,4655,-4.51,-4.79,0.39,498
7/06/2021,SA,0,5,0,43,3914,-4.52,-4.75,0.21,499
8/06/2021,SA,0,5,0,44,4658,-4.61,-4.69,-0.02,500
9/06/2021,SA,0,4,0,45,7095,-4.9,-4.68,-0.39,501
10/06/2021,SA,0,5,0,46,6264,-4.76,-4.66,-0.24,502
11/06/2021,SA,0,4,0,47,6037,-4.85,-4.68,-0.24,503
12/06/2021,SA,0,3,0,48,4380,-4.84,-4.71,0.06,504
13/06/2021,SA,0,3,0,49,4032,-4.82,-4.76,-0.06,505
14/06/2021,SA,0,2,0,50,3344,-4.92,-4.81,-0.07,506
15/06/2021,SA,0,2,0,51,3100,-4.9,-4.86,-0.06,507
16/06/2021,SA,0,6,0,52,3885,-4.53,-4.8,0.29,508
17/06/2021,SA,0,4,0,53,4498,-4.77,-4.8,0.15,509
18/06/2021,SA,0,6,0,54,5613,-4.7,-4.78,0.2,510
19/06/2021,SA,0,6,0,55,4527,-4.62,-4.75,-0.09,511
20/06/2021,SA,0,5,0,56,4193,-4.67,-4.73,0.1,512
21/06/2021,SA,0,7,0,57,3399,-4.44,-4.66,0.26,513
22/06/2021,SA,0,7,0,58,3587,-4.46,-4.6,0.16,514
23/06/2021,SA,0,7,0,59,5692,-4.68,-4.62,-0.01,515
24/06/2021,SA,0,9,0,60,5134,-4.54,-4.59,-0.1,516
25/06/2021,SA,0,5,0,61,5303,-4.81,-4.6,-0.35,517
26/06/2021,SA,0,6,0,62,5352,-4.74,-4.62,-0.06,518
27/06/2021,SA,0,9,0,63,5549,-4.59,-4.61,-0.05,519
28/06/2021,SA,0,9,0,64,5971,-4.64,-4.64,0.17,520
29/06/2021,SA,0,8,0,65,8318,-4.83,-4.69,-0.09,521
30/06/2021,SA,5,18,0,0,11214,-2.79,-4.42,1.8,522
1/07/2021,SA,0,14,0,1,11766,-2.92,-4.19,1.72,523
