REPORT_DATE,NAME,net_local_cases,ACN,ACCN,DSLT,TL24,CRE,SDRA,TDR,day
25/01/2020,Queensland,,0,0,0,0,0,0,0,0
26/01/2020,Queensland,,0,0,1,0,0,0,0,1
27/01/2020,Queensland,,0,0,2,0,-0.3,0,0,2
28/01/2020,Queensland,,0,0,3,0,-0.48,0,-0.48,3
29/01/2020,Queensland,,0,0,4,0,-0.6,0,-0.6,4
30/01/2020,Queensland,,0,0,5,0,-0.7,0,-0.4,5
31/01/2020,Queensland,,0,0,6,0,-0.78,-0.41,-0.3,6
1/02/2020,Queensland,,0,0,7,0,-0.85,-0.53,-0.25,7
2/02/2020,Queensland,,0,0,8,0,-0.9,-0.66,-0.2,8
3/02/2020,Queensland,,0,0,9,0,-0.95,-0.75,-0.17,9
4/02/2020,Queensland,,0,0,10,0,-1,-0.83,-0.15,10
5/02/2020,Queensland,,0,0,11,0,-1.04,-0.89,-0.14,11
6/02/2020,Queensland,,0,0,12,0,-1.08,-0.94,-0.13,12
7/02/2020,Queensland,,0,0,13,0,-1.11,-0.99,-0.11,13
8/02/2020,Queensland,,0,0,14,0,-1.15,-1.03,-0.11,14
9/02/2020,Queensland,,0,0,15,0,-1.18,-1.07,-0.1,15
10/02/2020,Queensland,,0,0,16,0,-1.2,-1.11,-0.09,16
11/02/2020,Queensland,,0,0,17,0,-1.23,-1.14,-0.08,17
12/02/2020,Queensland,,0,0,18,0,-1.26,-1.17,-0.08,18
13/02/2020,Queensland,,0,0,19,0,-1.28,-1.2,-0.08,19
14/02/2020,Queensland,,0,0,20,0,-1.3,-1.23,-0.07,20
15/02/2020,Queensland,,0,0,21,0,-1.32,-1.25,-0.06,21
16/02/2020,Queensland,,0,0,22,0,-1.34,-1.28,-0.06,22
17/02/2020,Queensland,,0,0,23,0,-1.36,-1.3,-0.06,23
18/02/2020,Queensland,,0,0,24,0,-1.38,-1.32,-0.06,24
19/02/2020,Queensland,,0,0,25,0,-1.4,-1.34,-0.06,25
20/02/2020,Queensland,,0,0,26,0,-1.41,-1.36,-0.05,26
21/02/2020,Queensland,,0,0,27,0,-1.43,-1.38,-0.05,27
22/02/2020,Queensland,,0,0,28,0,-1.45,-1.4,-0.05,28
23/02/2020,Queensland,,0,0,29,0,-1.46,-1.41,-0.05,29
24/02/2020,Queensland,,0,0,30,0,-1.48,-1.43,-0.05,30
25/02/2020,Queensland,,0,0,31,0,-1.49,-1.45,-0.04,31
26/02/2020,Queensland,,0,0,32,0,-1.51,-1.46,-0.05,32
27/02/2020,Queensland,,0,0,33,0,-1.52,-1.48,-0.04,33
28/02/2020,Queensland,,0,0,34,0,-1.53,-1.49,-0.04,34
29/02/2020,Queensland,,0,0,35,0,-1.54,-1.5,-0.03,35
1/03/2020,Queensland,,0,0,36,0,-1.56,-1.52,-0.04,36
2/03/2020,Queensland,,0,0,37,0,-1.57,-1.53,-0.04,37
3/03/2020,Queensland,,0,0,38,0,-1.58,-1.54,-0.04,38
4/03/2020,Queensland,,0,0,39,0,-1.59,-1.56,-0.03,39
5/03/2020,Queensland,,0,0,40,0,-1.6,-1.57,-0.03,40
6/03/2020,Queensland,,0,0,41,0,-1.61,-1.58,-0.03,41
7/03/2020,Queensland,,0,0,42,0,-1.62,-1.59,-0.03,42
8/03/2020,Queensland,,0,0,43,0,-1.63,-1.6,-0.03,43
9/03/2020,Queensland,,0,0,44,0,-1.64,-1.61,-0.03,44
10/03/2020,Queensland,,0,0,45,0,-1.65,-1.62,-0.03,45
11/03/2020,Queensland,,0,0,46,0,-1.66,-1.63,-0.03,46
12/03/2020,Queensland,,0,0,47,0,-1.67,-1.64,-0.03,47
13/03/2020,Queensland,,0,0,48,0,-1.68,-1.65,-0.03,48
14/03/2020,Queensland,,0,0,49,0,-1.69,-1.66,-0.03,49
15/03/2020,Queensland,,0,0,50,0,-1.7,-1.67,-0.03,50
16/03/2020,Queensland,,0,0,51,0,-1.71,-1.68,-0.03,51
17/03/2020,Queensland,,0,0,52,0,-1.72,-1.69,-0.03,52
18/03/2020,Queensland,,0,0,53,0,-1.72,-1.7,-0.02,53
19/03/2020,Queensland,,0,0,54,27064,-6.16,-2.34,-4.45,54
20/03/2020,Queensland,,0,0,55,1322,-4.86,-2.79,-3.14,55
21/03/2020,Queensland,,0,0,56,1481,-4.92,-3.26,-3.2,56
22/03/2020,Queensland,,0,0,57,1442,-4.92,-3.72,1.24,57
23/03/2020,Queensland,0,0,0,58,1085,-4.8,-4.16,0.06,58
24/03/2020,Queensland,0,0,0,59,4940,-5.46,-4.69,-0.54,59
25/03/2020,Queensland,0,0,0,60,1526,-4.96,-5.15,-0.04,60
26/03/2020,Queensland,0,0,0,61,2086,-5.11,-5,-0.31,61
27/03/2020,Queensland,0,0,0,62,2019,-5.1,-5.04,0.36,62
28/03/2020,Queensland,0,0,22,63,2034,-3.77,-4.87,1.19,63
29/03/2020,Queensland,31,0,0,0,0,0,-4.17,5.11,64
30/03/2020,Queensland,-38,0,-2,1,2026,-3.31,-3.96,1.79,65
31/03/2020,Queensland,3,0,7,0,2357,-2.52,-3.54,1.25,66
1/04/2020,Queensland,20,0,0,0,1471,-3.17,-3.28,-3.17,67
2/04/2020,Queensland,17,0,3,0,932,-2.49,-2.91,0.82,68
3/04/2020,Queensland,23,0,1,0,2656,-3.42,-2.67,-0.9,69
4/04/2020,Queensland,-8,0,0,1,1716,-3.23,-2.59,-0.06,70
5/04/2020,Queensland,4,0,1,0,1638,-3.21,-3.05,-0.72,71
6/04/2020,Queensland,-3,743,1,1,695,0.03,-2.57,3.45,72
7/04/2020,Queensland,13,756,0,0,3344,-0.64,-2.3,2.59,73
8/04/2020,Queensland,9,593,0,0,1718,-0.47,-1.92,2.74,74
9/04/2020,Queensland,-3,576,-1,1,3214,-0.75,-1.67,-0.78,75
10/04/2020,Queensland,5,592,1,0,2368,-0.6,-1.27,0.04,76
11/04/2020,Queensland,8,601,3,0,2365,-0.11,-0.82,0.36,77
12/04/2020,Queensland,6,610,3,0,814,0.36,-0.31,1.11,78
13/04/2020,Queensland,0,540,0,1,857,-0.2,-0.34,0.4,79
14/04/2020,Queensland,7,551,-1,0,843,-0.19,-0.28,-0.08,80
15/04/2020,Queensland,-4,552,1,1,1467,-0.43,-0.27,-0.79,81
16/04/2020,Queensland,2,554,0,0,2247,-0.61,-0.25,-0.41,82
17/04/2020,Queensland,-2,560,-3,1,2500,-0.65,-0.26,-0.46,83
18/04/2020,Queensland,2,270,0,0,2536,-0.97,-0.38,-0.54,84
19/04/2020,Queensland,1,275,4,0,1972,-0.25,-0.47,0.36,85
20/04/2020,Queensland,-6,275,1,1,1135,-0.61,-0.53,0.04,86
21/04/2020,Queensland,4,280,0,0,1600,-0.75,-0.61,0.22,87
22/04/2020,Queensland,0,280,1,1,2698,-0.98,-0.69,-0.73,88
23/04/2020,Queensland,-1,282,-1,2,2531,-1.25,-0.78,-0.64,89
24/04/2020,Queensland,-5,282,0,3,2278,-1.39,-0.89,-0.64,90
25/04/2020,Queensland,1,217,0,0,2080,-0.98,-0.89,0,91
26/04/2020,Queensland,2,98,2,0,1365,-0.85,-0.97,0.4,92
27/04/2020,Queensland,2,101,0,0,1105,-1.04,-1.03,0.35,93
28/04/2020,Queensland,-3,93,-1,1,2240,-1.38,-1.12,-0.4,94
29/04/2020,Queensland,1,94,0,0,3183,-1.53,-1.2,-0.68,95
30/04/2020,Queensland,-2,84,1,1,3187,-1.58,-1.25,-0.54,96
1/05/2020,Queensland,0,79,0,2,2880,-1.86,-1.32,-0.48,97
2/05/2020,Queensland,1,63,0,0,2584,-1.61,-1.41,-0.08,98
3/05/2020,Queensland,2,53,0,0,1997,-1.58,-1.51,0,99
4/05/2020,Queensland,2,52,1,0,1052,-1.3,-1.55,0.56,100
5/05/2020,Queensland,5,57,0,0,1071,-1.27,-1.53,0.34,101
6/05/2020,Queensland,0,52,1,1,2483,-1.67,-1.55,-0.09,102
7/05/2020,Queensland,0,50,0,2,4694,-2.27,-1.65,-0.97,103
8/05/2020,Queensland,-1,45,0,3,4297,-2.46,-1.74,-1.19,104
9/05/2020,Queensland,2,20,0,0,3821,-2.28,-1.83,-0.61,105
10/05/2020,Queensland,-2,20,-1,1,2790,-2.15,-1.91,0.12,106
11/05/2020,Queensland,0,18,0,2,1203,-2.12,-2.03,0.34,107
12/05/2020,Queensland,0,18,0,3,1883,-2.49,-2.21,-0.21,108
13/05/2020,Queensland,-4,17,0,4,3148,-2.87,-2.38,-0.72,109
14/05/2020,Queensland,-1,16,-1,5,3142,-3,-2.48,-0.88,110
15/05/2020,Queensland,2,17,0,0,3425,-2.3,-2.46,0.19,111
16/05/2020,Queensland,-2,13,-1,1,3247,-2.4,-2.48,0.47,112
17/05/2020,Queensland,-1,12,0,2,2366,-2.59,-2.54,0.41,113
18/05/2020,Queensland,2,13,0,0,1535,-2.08,-2.53,0.22,114
19/05/2020,Queensland,-3,12,0,1,2886,-2.38,-2.52,0.02,115
20/05/2020,Queensland,1,12,-1,0,4919,-2.61,-2.48,-0.02,116
21/05/2020,Queensland,0,12,0,1,3317,-2.44,-2.4,-0.36,117
22/05/2020,Queensland,0,12,0,2,2986,-2.7,-2.46,-0.32,118
23/05/2020,Queensland,0,13,0,3,2349,-2.74,-2.51,-0.13,119
24/05/2020,Queensland,1,14,0,0,1652,-2.07,-2.43,0.37,120
25/05/2020,Queensland,-1,12,0,1,1110,-1.97,-2.42,0.73,121
26/05/2020,Queensland,1,12,0,0,1587,-2.12,-2.38,0.62,122
27/05/2020,Queensland,1,7,0,0,3810,-2.73,-2.4,-0.66,123
28/05/2020,Queensland,0,6,0,1,3668,-2.78,-2.44,-0.81,124
29/05/2020,Queensland,0,6,0,2,1897,-2.8,-2.46,-0.68,125
30/05/2020,Queensland,0,6,0,3,6126,-3.49,-2.57,-0.76,126
31/05/2020,Queensland,0,5,0,4,3375,-3.43,-2.76,-0.65,127
1/06/2020,Queensland,0,5,0,5,1930,-3.29,-2.95,-0.49,128
2/06/2020,Queensland,-1,5,0,6,3024,-3.56,-3.15,-0.07,129
3/06/2020,Queensland,-1,5,0,7,3867,-3.74,-3.3,-0.31,130
4/06/2020,Queensland,0,3,1,8,4500,-4.07,-3.48,-0.78,131
5/06/2020,Queensland,0,3,0,9,4112,-4.08,-3.67,-0.52,132
6/06/2020,Queensland,1,4,0,0,3588,-2.95,-3.59,0.79,133
7/06/2020,Queensland,0,3,0,1,2964,-2.99,-3.53,1.08,134
8/06/2020,Queensland,0,3,0,2,1790,-3.07,-3.49,1.01,135
9/06/2020,Queensland,0,3,0,3,2838,-3.45,-3.48,-0.5,136
10/06/2020,Queensland,0,3,0,4,6742,-3.95,-3.51,-0.96,137
11/06/2020,Queensland,0,4,0,5,5125,-3.81,-3.47,-0.74,138
12/06/2020,Queensland,1,4,0,0,4944,-3.09,-3.33,0.36,139
13/06/2020,Queensland,1,5,0,0,4852,-2.99,-3.34,0.96,140
14/06/2020,Queensland,0,5,0,1,3914,-2.89,-3.32,0.92,141
15/06/2020,Queensland,0,5,0,2,1695,-2.83,-3.29,0.26,142
16/06/2020,Queensland,-1,5,0,3,3232,-3.29,-3.26,-0.3,143
17/06/2020,Queensland,0,5,0,4,5348,-3.63,-3.22,-0.74,144
18/06/2020,Queensland,0,5,0,5,4204,-3.62,-3.19,-0.79,145
19/06/2020,Queensland,0,4,0,6,4180,-3.8,-3.29,-0.51,146
20/06/2020,Queensland,0,3,0,7,3574,-3.92,-3.43,-0.29,147
21/06/2020,Queensland,0,3,-1,8,2828,-3.87,-3.57,-0.25,148
22/06/2020,Queensland,0,3,0,9,49207,-5.16,-3.9,-1.36,149
23/06/2020,Queensland,0,2,0,10,3635,-4.26,-4.04,-0.34,150
24/06/2020,Queensland,0,2,0,11,6554,-4.56,-4.17,-0.69,151
25/06/2020,Queensland,0,2,0,12,6497,-4.59,-4.31,0.57,152
26/06/2020,Queensland,0,2,0,13,7029,-4.66,-4.43,-0.4,153
27/06/2020,Queensland,0,2,0,14,5475,-4.59,-4.53,-0.03,154
28/06/2020,Queensland,-1,2,0,15,4830,-4.56,-4.63,0.03,155
29/06/2020,Queensland,0,2,0,16,2554,-4.31,-4.5,0.35,156
30/06/2020,Queensland,0,2,0,17,4512,-4.58,-4.55,0.01,157
1/07/2020,Queensland,0,2,0,18,5992,-4.74,-4.58,-0.18,158
2/07/2020,Queensland,0,2,0,19,5746,-4.74,-4.6,-0.43,159
3/07/2020,Queensland,0,2,0,20,5395,-4.73,-4.61,-0.15,160
4/07/2020,Queensland,0,1,0,21,4613,-4.98,-4.66,-0.24,161
5/07/2020,Queensland,0,1,0,22,3845,-4.92,-4.71,-0.18,162
6/07/2020,Queensland,0,1,0,23,1666,-4.58,-4.75,0.15,163
7/07/2020,Queensland,0,2,0,24,2789,-4.53,-4.75,0.45,164
8/07/2020,Queensland,0,2,0,25,3817,-4.68,-4.74,0.24,165
9/07/2020,Queensland,0,2,0,26,7828,-5,-4.77,-0.42,166
10/07/2020,Queensland,0,2,0,27,6166,-4.92,-4.8,-0.39,167
11/07/2020,Queensland,0,3,0,28,5132,-4.68,-4.76,0,168
12/07/2020,Queensland,0,3,0,29,3768,-4.56,-4.71,0.44,169
13/07/2020,Queensland,0,4,0,30,2173,-4.22,-4.66,0.7,170
14/07/2020,Queensland,0,4,0,31,4509,-4.54,-4.66,0.14,171
15/07/2020,Queensland,0,4,0,32,6778,-4.74,-4.67,-0.18,172
16/07/2020,Queensland,0,4,0,33,6800,-4.75,-4.63,-0.53,173
17/07/2020,Queensland,0,4,0,34,6761,-4.76,-4.61,-0.22,174
18/07/2020,Queensland,0,3,0,35,6072,-4.84,-4.63,-0.1,175
