REPORT_DATE,NAME,net_local_cases,ACN,ACCN,DSLT,TL24,CRE,SDRA,TDR,day
25/01/2020,ACT,,0,0,0,0,0,0,0,0
26/01/2020,ACT,,0,0,1,0,0,0,0,1
27/01/2020,ACT,,0,0,2,0,-0.3,0,0,2
28/01/2020,ACT,,0,0,3,0,-0.48,0,-0.48,3
29/01/2020,ACT,,0,0,4,0,-0.6,0,-0.6,4
30/01/2020,ACT,,0,0,5,0,-0.7,0,-0.4,5
31/01/2020,ACT,,0,0,6,0,-0.78,-0.41,-0.3,6
1/02/2020,ACT,,0,0,7,0,-0.85,-0.53,-0.25,7
2/02/2020,ACT,,0,0,8,0,-0.9,-0.66,-0.2,8
3/02/2020,ACT,,0,0,9,0,-0.95,-0.75,-0.17,9
4/02/2020,ACT,,0,0,10,0,-1,-0.83,-0.15,10
5/02/2020,ACT,,0,0,11,0,-1.04,-0.89,-0.14,11
6/02/2020,ACT,,0,0,12,0,-1.08,-0.94,-0.13,12
7/02/2020,ACT,,0,0,13,0,-1.11,-0.99,-0.11,13
8/02/2020,ACT,,0,0,14,0,-1.15,-1.03,-0.11,14
9/02/2020,ACT,,0,0,15,0,-1.18,-1.07,-0.1,15
10/02/2020,ACT,,0,0,16,0,-1.2,-1.11,-0.09,16
11/02/2020,ACT,,0,0,17,0,-1.23,-1.14,-0.08,17
12/02/2020,ACT,,0,0,18,0,-1.26,-1.17,-0.08,18
13/02/2020,ACT,,0,0,19,0,-1.28,-1.2,-0.08,19
14/02/2020,ACT,,0,0,20,0,-1.3,-1.23,-0.07,20
15/02/2020,ACT,,0,0,21,0,-1.32,-1.25,-0.06,21
16/02/2020,ACT,,0,0,22,0,-1.34,-1.28,-0.06,22
17/02/2020,ACT,,0,0,23,0,-1.36,-1.3,-0.06,23
18/02/2020,ACT,,0,0,24,0,-1.38,-1.32,-0.06,24
19/02/2020,ACT,,0,0,25,0,-1.4,-1.34,-0.06,25
20/02/2020,ACT,,0,0,26,0,-1.41,-1.36,-0.05,26
21/02/2020,ACT,,0,0,27,0,-1.43,-1.38,-0.05,27
22/02/2020,ACT,,0,0,28,0,-1.45,-1.4,-0.05,28
23/02/2020,ACT,,0,0,29,0,-1.46,-1.41,-0.05,29
24/02/2020,ACT,,0,0,30,0,-1.48,-1.43,-0.05,30
25/02/2020,ACT,,0,0,31,0,-1.49,-1.45,-0.04,31
26/02/2020,ACT,,0,0,32,0,-1.51,-1.46,-0.05,32
27/02/2020,ACT,,0,0,33,0,-1.52,-1.48,-0.04,33
28/02/2020,ACT,,0,0,34,0,-1.53,-1.49,-0.04,34
29/02/2020,ACT,,0,0,35,0,-1.54,-1.5,-0.03,35
1/03/2020,ACT,,0,0,36,0,-1.56,-1.52,-0.04,36
2/03/2020,ACT,,0,0,37,0,-1.57,-1.53,-0.04,37
3/03/2020,ACT,,0,0,38,0,-1.58,-1.54,-0.04,38
4/03/2020,ACT,,0,0,39,0,-1.59,-1.56,-0.03,39
5/03/2020,ACT,,0,0,40,0,-1.6,-1.57,-0.03,40
6/03/2020,ACT,,0,0,41,0,-1.61,-1.58,-0.03,41
7/03/2020,ACT,,0,0,42,0,-1.62,-1.59,-0.03,42
8/03/2020,ACT,,0,0,43,0,-1.63,-1.6,-0.03,43
9/03/2020,ACT,,0,0,44,0,-1.64,-1.61,-0.03,44
10/03/2020,ACT,,0,0,45,0,-1.65,-1.62,-0.03,45
11/03/2020,ACT,,0,0,46,0,-1.66,-1.63,-0.03,46
12/03/2020,ACT,,0,0,47,0,-1.67,-1.64,-0.03,47
13/03/2020,ACT,,0,0,48,0,-1.68,-1.65,-0.03,48
14/03/2020,ACT,,0,0,49,0,-1.69,-1.66,-0.03,49
15/03/2020,ACT,,0,0,50,0,-1.7,-1.67,-0.03,50
16/03/2020,ACT,,0,0,51,0,-1.71,-1.68,-0.03,51
17/03/2020,ACT,,0,0,52,0,-1.72,-1.69,-0.03,52
18/03/2020,ACT,,0,0,53,0,-1.72,-1.7,-0.02,53
19/03/2020,ACT,,0,0,54,0,-1.73,-1.71,-0.02,54
20/03/2020,ACT,,0,0,55,0,-1.74,-1.72,-0.02,55
21/03/2020,ACT,,0,0,56,0,-1.75,-1.72,-0.03,56
22/03/2020,ACT,,0,0,57,0,-1.76,-1.73,-0.03,57
23/03/2020,ACT,0,0,0,58,0,-1.76,-1.74,-0.02,58
24/03/2020,ACT,0,0,0,59,0,-1.77,-1.75,-0.02,59
25/03/2020,ACT,0,0,0,60,0,-1.78,-1.76,-0.02,60
26/03/2020,ACT,0,0,0,61,0,-1.79,-1.76,-0.03,61
27/03/2020,ACT,0,0,0,62,0,-1.79,-1.77,-0.02,62
28/03/2020,ACT,0,0,0,63,0,-1.8,-1.78,-0.02,63
29/03/2020,ACT,6,75,0,0,4307,-1.75,-1.78,0.04,64
30/03/2020,ACT,-4,75,0,1,134,-0.25,-1.56,1.54,65
31/03/2020,ACT,-1,76,0,2,242,-0.8,-1.42,1,66
1/04/2020,ACT,1,75,0,0,175,-0.36,-1.22,1.39,67
2/04/2020,ACT,0,75,0,1,160,-0.32,-1.01,-0.07,68
3/04/2020,ACT,2,72,0,0,113,-0.19,-0.78,0.61,69
4/04/2020,ACT,1,73,0,0,197,-0.43,-0.59,-0.07,70
5/04/2020,ACT,1,66,0,0,26,0.41,-0.28,0.73,71
6/04/2020,ACT,0,54,0,1,71,-0.12,-0.26,0.07,72
7/04/2020,ACT,0,53,0,2,169,-0.81,-0.26,-0.38,73
8/04/2020,ACT,0,50,0,3,184,-1.04,-0.36,-1.45,74
9/04/2020,ACT,1,44,0,0,124,-0.45,-0.38,-0.33,75
10/04/2020,ACT,3,42,0,0,218,-0.72,-0.45,0.09,76
11/04/2020,ACT,0,39,0,1,86,-0.34,-0.44,0.7,77
12/04/2020,ACT,-1,33,0,2,55,-0.52,-0.57,-0.07,78
13/04/2020,ACT,1,29,0,0,33,-0.06,-0.56,0.66,79
14/04/2020,ACT,0,26,0,1,100,-0.59,-0.53,-0.25,80
15/04/2020,ACT,0,23,0,2,96,-0.92,-0.51,-0.4,81
16/04/2020,ACT,0,21,0,3,129,-1.27,-0.63,-1.21,82
17/04/2020,ACT,0,19,1,4,135,-1.45,-0.74,-0.86,83
18/04/2020,ACT,0,12,0,5,102,-1.63,-0.92,-0.71,84
19/04/2020,ACT,0,11,0,6,140,-1.89,-1.12,-0.62,85
20/04/2020,ACT,0,10,0,7,67,-1.68,-1.35,-0.23,86
21/04/2020,ACT,0,9,0,8,63,-1.75,-1.51,-0.12,87
22/04/2020,ACT,1,8,0,0,130,-1.21,-1.55,0.68,88
23/04/2020,ACT,0,8,0,1,111,-1.15,-1.54,0.53,89
24/04/2020,ACT,1,5,0,0,74,-1.17,-1.5,0.58,90
25/04/2020,ACT,0,5,0,1,297,-1.77,-1.52,-0.56,91
26/04/2020,ACT,0,4,0,2,254,-2.1,-1.55,-0.95,92
27/04/2020,ACT,0,3,0,3,110,-2.04,-1.6,-0.87,93
28/04/2020,ACT,-1,2,0,4,246,-2.69,-1.73,-0.92,94
29/04/2020,ACT,0,2,0,5,94,-2.37,-1.9,-0.27,95
30/04/2020,ACT,0,0,0,6,232,-3.15,-2.18,-1.11,96
1/05/2020,ACT,0,0,0,7,307,-3.34,-2.49,-0.65,97
2/05/2020,ACT,0,0,0,8,262,-3.32,-2.72,-0.95,98
3/05/2020,ACT,0,0,0,9,159,-3.15,-2.87,0,99
4/05/2020,ACT,0,1,0,10,226,-3.35,-3.05,-0.01,100
5/05/2020,ACT,0,1,0,11,201,-3.34,-3.15,-0.02,101
6/05/2020,ACT,0,1,0,12,273,-3.52,-3.31,-0.37,102
7/05/2020,ACT,0,1,0,13,376,-3.69,-3.39,-0.34,103
8/05/2020,ACT,0,1,0,14,479,-3.83,-3.46,-0.49,104
9/05/2020,ACT,0,1,0,15,317,-3.68,-3.51,-0.16,105
10/05/2020,ACT,0,0,0,16,463,-3.87,-3.61,-0.18,106
11/05/2020,ACT,0,0,0,17,202,-3.54,-3.64,0.29,107
12/05/2020,ACT,0,0,0,18,428,-3.89,-3.72,-0.21,108
13/05/2020,ACT,0,0,0,19,270,-3.71,-3.74,0.16,109
14/05/2020,ACT,0,0,0,20,429,-3.93,-3.78,-0.39,110
15/05/2020,ACT,0,0,0,21,427,-3.95,-3.8,-0.06,111
16/05/2020,ACT,0,0,0,22,361,-3.9,-3.83,-0.19,112
17/05/2020,ACT,0,0,0,23,204,-3.67,-3.8,0.26,113
18/05/2020,ACT,0,0,0,24,232,-3.75,-3.83,0.2,114
19/05/2020,ACT,0,0,0,25,158,-3.6,-3.79,0.3,115
20/05/2020,ACT,0,0,0,26,264,-3.83,-3.8,-0.16,116
21/05/2020,ACT,0,0,0,27,311,-3.92,-3.8,-0.17,117
22/05/2020,ACT,0,0,0,28,230,-3.81,-3.78,-0.21,118
23/05/2020,ACT,0,0,0,29,314,-3.96,-3.79,-0.13,119
24/05/2020,ACT,0,0,0,30,193,-3.77,-3.81,0.15,120
25/05/2020,ACT,0,0,0,31,246,-3.88,-3.82,-0.07,121
26/05/2020,ACT,0,0,0,32,190,-3.79,-3.85,0.17,122
27/05/2020,ACT,0,0,0,33,379,-4.1,-3.89,-0.33,123
28/05/2020,ACT,0,0,0,34,494,-4.22,-3.93,-0.34,124
29/05/2020,ACT,0,0,0,35,305,-4.02,-3.96,-0.23,125
30/05/2020,ACT,0,0,0,36,418,-4.18,-3.99,-0.08,126
31/05/2020,ACT,0,0,0,37,322,-4.08,-4.04,0.14,127
1/06/2020,ACT,0,0,0,38,311,-4.07,-4.07,-0.05,128
2/06/2020,ACT,0,0,0,39,209,-3.91,-4.08,0.27,129
3/06/2020,ACT,0,0,0,40,265,-4.02,-4.07,0.06,130
4/06/2020,ACT,0,0,0,41,545,-4.35,-4.09,-0.28,131
5/06/2020,ACT,0,0,0,42,292,-4.09,-4.1,-0.18,132
6/06/2020,ACT,0,0,0,43,396,-4.23,-4.11,-0.21,133
7/06/2020,ACT,0,1,0,44,355,-4.19,-4.12,0.16,134
8/06/2020,ACT,0,1,0,45,197,-3.94,-4.1,0.15,135
9/06/2020,ACT,0,1,0,46,291,-4.12,-4.13,0.11,136
10/06/2020,ACT,0,1,0,47,436,-4.31,-4.18,-0.12,137
11/06/2020,ACT,0,1,0,48,527,-4.4,-4.18,-0.46,138
12/06/2020,ACT,0,1,0,49,554,-4.43,-4.23,-0.31,139
13/06/2020,ACT,0,1,0,50,287,-4.16,-4.22,0.15,140
14/06/2020,ACT,0,1,0,51,438,-4.35,-4.24,0.05,141
15/06/2020,ACT,0,1,0,52,354,-4.27,-4.29,0.16,142
16/06/2020,ACT,0,1,0,53,266,-4.14,-4.29,0.02,143
17/06/2020,ACT,0,0,0,54,591,-4.5,-4.32,-0.15,144
18/06/2020,ACT,0,0,0,55,543,-4.47,-4.33,-0.2,145
19/06/2020,ACT,0,0,0,56,329,-4.27,-4.31,-0.13,146
20/06/2020,ACT,0,0,0,57,264,-4.18,-4.31,0.32,147
21/06/2020,ACT,0,0,0,58,341,-4.29,-4.3,0.18,148
22/06/2020,ACT,0,0,0,59,170,-4,-4.26,0.27,149
23/06/2020,ACT,0,0,0,60,405,-4.39,-4.3,-0.21,150
24/06/2020,ACT,0,0,0,61,457,-4.45,-4.29,-0.16,151
25/06/2020,ACT,0,0,0,62,592,-4.56,-4.31,-0.56,152
