REPORT_DATE,NAME,net_local_cases,ACN,ACCN,DSLT,TL24,CRE,SDRA,TDR,day
3/04/2021,Victoria,0,1,0,36,12079,-5.64,-5.69,0.22,434
4/04/2021,Victoria,0,1,0,37,9576,-5.55,-5.69,0.27,435
5/04/2021,Victoria,0,1,0,38,7077,-5.43,-5.67,0.31,436
6/04/2021,Victoria,0,1,0,39,7353,-5.46,-5.64,0.18,437
7/04/2021,Victoria,0,1,0,40,11746,-5.67,-5.62,-0.12,438
8/04/2021,Victoria,0,0,0,41,13291,-5.73,-5.6,-0.3,439
9/04/2021,Victoria,0,0,1,42,18463,-5.89,-5.62,-0.43,440
10/04/2021,Victoria,0,1,0,43,13099,-5.75,-5.64,-0.08,441
11/04/2021,Victoria,0,1,0,44,12020,-5.72,-5.66,0.01,442
12/04/2021,Victoria,0,3,0,45,9503,-5.15,-5.62,0.74,443
13/04/2021,Victoria,0,3,0,46,10338,-5.19,-5.59,0.56,444
14/04/2021,Victoria,0,3,0,47,16002,-5.39,-5.55,0.33,445
15/04/2021,Victoria,0,8,0,48,17040,-5.01,-5.44,0.14,446
16/04/2021,Victoria,0,8,0,49,14708,-4.96,-5.31,0.23,447
17/04/2021,Victoria,0,10,0,50,11829,-4.77,-5.17,0.62,448
18/04/2021,Victoria,0,10,0,51,8658,-4.65,-5.02,0.36,449
19/04/2021,Victoria,0,14,0,52,7915,-4.47,-4.92,0.49,450
20/04/2021,Victoria,0,14,0,53,10042,-4.57,-4.83,0.2,451
21/04/2021,Victoria,0,17,0,54,12606,-4.6,-4.72,0.05,452
22/04/2021,Victoria,0,19,0,55,13951,-4.6,-4.66,-0.13,453
23/04/2021,Victoria,0,21,0,56,13233,-4.55,-4.6,0.02,454
24/04/2021,Victoria,1,23,0,0,13079,-2.76,-4.31,1.84,455
25/04/2021,Victoria,0,23,0,1,13941,-2.78,-4.05,1.82,456
26/04/2021,Victoria,0,23,0,2,12680,-3.04,-3.84,1.51,457
27/04/2021,Victoria,0,27,0,3,16875,-3.28,-3.66,-0.52,458
28/04/2021,Victoria,0,23,0,4,17015,-3.47,-3.5,-0.69,459
29/04/2021,Victoria,0,23,0,5,16891,-3.57,-3.35,-0.53,460
30/04/2021,Victoria,0,24,0,6,24413,-3.79,-3.24,-0.51,461
1/05/2021,Victoria,0,23,0,7,6491,-3.3,-3.32,0.17,462
2/05/2021,Victoria,0,23,0,8,12284,-3.63,-3.44,-0.06,463
3/05/2021,Victoria,0,21,0,9,11660,-3.7,-3.53,0.09,464
4/05/2021,Victoria,0,21,0,10,14325,-3.84,-3.61,-0.54,465
5/05/2021,Victoria,0,20,0,11,19402,-4.03,-3.69,-0.4,466
6/05/2021,Victoria,0,19,0,12,16400,-4.01,-3.76,-0.31,467
7/05/2021,Victoria,0,17,0,13,16135,-4.09,-3.8,-0.25,468
8/05/2021,Victoria,0,16,0,14,18517,-4.22,-3.93,-0.19,469
9/05/2021,Victoria,0,22,0,15,13230,-3.96,-3.98,0.05,470
10/05/2021,Victoria,0,23,0,16,10546,-3.86,-4,0.23,471
11/05/2021,Victoria,0,21,0,17,12918,-4.02,-4.03,0.2,472
12/05/2021,Victoria,1,19,0,0,21461,-3.05,-3.89,0.91,473
13/05/2021,Victoria,0,19,0,1,21984,-3.06,-3.75,0.8,474
14/05/2021,Victoria,0,18,0,2,21931,-3.38,-3.65,0.64,475
15/05/2021,Victoria,0,18,0,3,15242,-3.4,-3.53,-0.35,476
16/05/2021,Victoria,0,22,0,4,14270,-3.41,-3.45,-0.35,477
17/05/2021,Victoria,0,23,0,5,13585,-3.47,-3.4,-0.09,478
18/05/2021,Victoria,0,21,0,6,18041,-3.72,-3.36,-0.32,479
19/05/2021,Victoria,0,20,0,7,20568,-3.86,-3.47,-0.45,480
20/05/2021,Victoria,0,19,0,8,21488,-3.95,-3.6,-0.48,481
21/05/2021,Victoria,0,18,0,9,18042,-3.95,-3.68,-0.23,482
22/05/2021,Victoria,0,15,0,10,15208,-4,-3.77,-0.14,483
23/05/2021,Victoria,0,12,0,11,17465,-4.2,-3.88,-0.25,484
24/05/2021,Victoria,0,10,0,12,8257,-4,-3.95,-0.05,485
25/05/2021,Victoria,4,13,0,0,14892,-3.06,-3.86,0.94,486
26/05/2021,Victoria,10,23,0,0,26180,-3.06,-3.75,1.14,487
27/05/2021,Victoria,12,34,0,0,40411,-3.08,-3.62,0.92,488
28/05/2021,Victoria,4,39,1,0,47462,-3.09,-3.5,-0.03,489
29/05/2021,Victoria,5,45,0,0,56624,-3.1,-3.37,-0.04,490
30/05/2021,Victoria,5,49,0,0,45301,-2.97,-3.19,0.11,491
31/05/2021,Victoria,5,54,0,0,43874,-2.91,-3.04,0.18,492
1/06/2021,Victoria,9,63,0,0,42699,-2.83,-3.01,0.27,493
2/06/2021,Victoria,6,67,0,0,51033,-2.88,-2.98,0.09,494
3/06/2021,Victoria,3,69,0,0,57519,-2.92,-2.96,-0.01,495
4/06/2021,Victoria,2,72,2,0,49439,-2.53,-2.88,0.3,496
5/06/2021,Victoria,5,78,0,0,36362,-2.67,-2.82,0.21,497
6/06/2021,Victoria,2,85,0,0,29816,-2.54,-2.75,0.38,498
7/06/2021,Victoria,11,94,0,0,24265,-2.41,-2.68,0.12,499
8/06/2021,Victoria,2,92,0,0,22814,-2.4,-2.62,0.27,500
9/06/2021,Victoria,1,83,0,0,28485,-2.53,-2.57,0.01,501
10/06/2021,Victoria,4,78,0,0,23679,-2.48,-2.51,-0.07,502
11/06/2021,Victoria,0,75,0,1,17604,-2.37,-2.49,0.03,503
12/06/2021,Victoria,1,74,1,0,15110,-2.31,-2.43,0.22,504
13/06/2021,Victoria,1,68,0,0,17102,-2.4,-2.41,0.08,505
14/06/2021,Victoria,2,64,0,0,16932,-2.42,-2.42,-0.05,506
15/06/2021,Victoria,0,54,1,1,15067,-2.45,-2.42,-0.14,507
16/06/2021,Victoria,6,55,1,0,17538,-2.5,-2.42,-0.1,508
17/06/2021,Victoria,0,54,0,1,25635,-2.68,-2.45,-0.26,509
18/06/2021,Victoria,1,54,0,0,35252,-2.82,-2.51,-0.37,510
19/06/2021,Victoria,1,51,0,0,30843,-2.78,-2.58,-0.28,511
20/06/2021,Victoria,0,51,0,1,19502,-2.58,-2.6,0.1,512
21/06/2021,Victoria,1,54,0,0,16290,-2.48,-2.61,0.34,513
22/06/2021,Victoria,0,51,0,1,12476,-2.39,-2.6,0.39,514
23/06/2021,Victoria,1,50,0,0,28967,-2.76,-2.64,-0.18,515
24/06/2021,Victoria,1,52,0,0,22812,-2.64,-2.64,-0.16,516
25/06/2021,Victoria,2,49,0,0,21991,-2.65,-2.61,-0.26,517
26/06/2021,Victoria,1,51,0,0,21595,-2.62,-2.59,0.14,518
27/06/2021,Victoria,0,44,0,1,20698,-2.68,-2.6,-0.04,519
28/06/2021,Victoria,0,45,0,2,17617,-2.9,-2.66,-0.25,520
29/06/2021,Victoria,0,44,0,3,20723,-3.16,-2.77,-0.54,521
30/06/2021,Victoria,1,34,0,0,29949,-2.95,-2.8,-0.27,522
1/07/2021,Victoria,0,31,0,1,29149,-2.97,-2.85,-0.07,523
